adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/hOVI8qSrduEM6TO7RXPxQoIrKmQ.jpg,[18],958244,fr,Dalva,"One evening, Dalva is suddenly taken away from her father’s house. Dumbfounded and outraged at first, she later meets Jayden, a social worker, and Samia, a teen with a temper. A new life seems to start for Dalva, that of a girl her age.",6.3612,/sZpYlLpxViYVtiPwz8pZICpnLMz.jpg,2023-03-22,Love According to Dalva,False,6.929,85
False,/7EwzruqMhiXiVBntRoUjOhey8ap.jpg,"[18, 36]",54989,pt,Amor Estranho Amor,"A man remembers forty-eight crucial hours in his life when, as a child, he visited his mother, the favorite woman of an important politician, in a bordello owned by him, right before some important political changes in 1937 Brazil. In those hours, he discovers his own sexuality.",6.3303,/9CNnxpI6H8ynyOlACRc25vqgJBY.jpg,1982-01-11,Love Strange Love,False,5.831,65
False,/Ao3moi1E8sMxLlMwWRC3w9wZ6TL.jpg,"[35, 18]",5070,fr,Combien tu m'aimes ?,"After winning the lottery, François goes to a bar in Pigalle and offers one hundred thousand Euros per month to a prostitute named Daniela to live with him as his wife until his money runs out.",4.7258,/jD18aRBrHtr9YnwJoLdqPntxDGr.jpg,2005-10-26,How Much Do You Love Me?,False,5.9,208
False,/y9Vcx8he3TErcPKSY56PX5tRMTl.jpg,[18],8276,fr,Il y a longtemps que je t'aime,A woman struggles to interact with her family and find her place in society after spending fifteen years in prison.,1.7623,/14i0SnmWzgejS4ZRcBbzkvXD6dp.jpg,2008-03-19,I've Loved You So Long,False,7.244,225
False,/8SKqu0eSQM2qdmsRZClouyHf1bF.jpg,"[35, 10402]",59102,it,Tempi nostri - Zibaldone n. 2,Nine episodes about life in Italy in the period just before its economic boom.,1.0619,/lnJIrRj8YWEIvXYLSj2AF7mgNs4.jpg,1954-03-16,The Anatomy of Love,False,6.4,14
False,/qlB8yFdkTv1J2afCBiZmrkjBSeY.jpg,[18],442720,en,"I Will Always Love You, Kingen",It’s minus 30 degrees Celsius (minus 22 degrees F) and 20 y/o Conny walks around like a restless criminal with his hoodie up in a small forgotten village in northern Sweden. He's not welcome anywhere and the whole village seems to hate him. Yesterday he panicked and drove away from his girlfriend’s delivery of their baby - but now he has repented and wants to come back. But what will it take for her to forgive him?,2.2962,/w7gifNnZ9ccJM6ghbcryTb6hUnw.jpg,2017-01-29,I Will Always Love You Conny,False,10.0,1
False,/m2M4czxTeicOHfpXRSKsxOC1Yab.jpg,[10749],331330,ml,100 Days Of Love,"Balan, a columnist, falls in love with his schoolmate, Sheela. What happens when Balan comes to know that Sheela is in a relationship with Rahul?",4.8484,/60jGGOP1xuj2P95mYva6lWgFUBr.jpg,2015-03-20,100 Days Of Love,False,6.288,33
False,/xU0FhYAxjiVHbvRPcEAnVsSPOix.jpg,[10402],1135889,ja,ラブライブ! 虹ヶ咲学園スクールアイドル同好会 4th Live! ～Love the Life We Live～,"""Love Live! Nijigasaki Gakuen School Idol Dokokai 4th Live! -Love the Life We Live-"" on sale! 5 disc Blu-ray set. Newly illustrated cover artwork. Booklet included. Mainly features their concerts held on February 26 & 27, 2022 at Kyocera Dome in Osaka. Also features making-of and more.",2.0025,/vxIeb0KfICXYNhklILvEo295aaC.jpg,2022-07-27,Love Live! Nijigasaki Nijigasaki High School Idol Club 4th Live! ～Love the Life We Live～,False,0.0,0
False,/77bPc0s16YxzNbLNj6dA3iAX6VQ.jpg,"[18, 36]",3524,de,Lebensborn,Frauleins Forced Into Sensual Slavery!,3.5093,/esL1uWfGLE7NxJbVCZegOzc3mo3.jpg,1961-01-13,Ordered to Love,False,2.2,4
False,/cZoApmWsSavZX8sSp1R9nAIg2LS.jpg,"[10402, 16]",1154800,ja,ラブライブ！虹ヶ咲学園スクールアイドル同好会 完結編 第2章,The second in the trilogy of Love Live! Nijigasaki Gakuen School Idol Doukoukai films that continues the story beyond season two and the OVA.,4.8822,/bJa5yhBmzJTke6LCmfbwp26ydlZ.jpg,2025-11-07,Love Live! Nijigasaki High School Idol Club Final Chapter Part 2,False,0.0,0
False,/wMW7spzuVdhw2IpqFvdcPLQ8y7I.jpg,[35],325685,es,El Love feroz o Cuando los hijos juegan al amor,"Vicente and Margarita are a traditional and middle class married couple whose life is surrounded by a sea of confusion and uncertainty when their children begin to make their own decisions. They have discovered love and will not let their parents tell them what to do or who they have to love. The principles and traditions of the family will be replaced by each of the young people who will represent the different social problems of the time. Thus, the coexistence between them will change without Vicente and Marga can do anything to avoid it.",0.8406,/yyP07PyVcDROw1xqOZnVY59o3lB.jpg,1975-08-25,"Fierce Love, or When Children Play at Love",False,4.4,5
False,,[18],946942,th,Lovers on the Street,"Social distancing makes couples like Toey and Ammy temporarily unable to meet. With nostalgia, Toey looks at Google Street View at Ammy's house. But then she encountered something unexpected... That's a picture of Ammy holding hands with another woman!",1.8346,/srK0kUPJbADwE5SoBWWYG6okOUn.jpg,2020-05-12,Lovers on the Street,False,0.0,0
False,/3B46oMOBKpDMIpl3jxN188P1cr.jpg,[18],475957,el,Love Me Not,"A couple hires a young migrant to be their surrogate mother and moves her to their beautiful villa. While the man is away for work, the woman and the girl start to bond and enjoy the couple's wealthy way of life. But behind her forced cheerfulness, the woman seems more and more depressed. After a few drinks with the girl, she goes for a drive. The next morning, her husband gets a call: his wife is dead, her burned body was found in her wrecked car.",3.884,/3xlQGm0bD9s5jQgaKpYKXImUzuv.jpg,2017-09-24,Love Me Not,False,5.9,8
False,/g2HHOlA3H3jDd0utnhwVrRgkmfH.jpg,"[10402, 99]",1231390,ja,＝LOVE Today is your Trigger THE MOVIE,"A captivating concert film that captures the Japanese idol group =LOVE's pivotal performance at the Nippon Budokan during their 2023 nationwide tour ""Today is your Trigger."" Formed in April 2017 under the production of Rino Sashihara, this marked a significant turning point in the group's career. Beyond the electrifying live performances, the film offers exclusive behind-the-scenes footage and intimate member interviews that fans won't find anywhere else. Available in standard 2D as well as special formats including ScreenX, 4DX, and 4DX Screen for an immersive experience.",0.2254,/4VXLP9aGGCJuiCe4UceYXarIRUP.jpg,2023-09-22,=LOVE Today is your Trigger THE MOVIE,False,0.0,0
False,/i5xLukHWqHbJaFO1T4yIZb34uOf.jpg,"[18, 10749]",554776,ko,정사 : 처제의 사랑,"Eun-joo is a twenty-year-old pre-college student who lives with her sister Eun-hee. Eun-hee is worried about her sister's academics and hires Je-hyuk as her tutor. Eun-joo falls for Je-hyuk as time goes by. They end up making love. A few months later, Eun-joo improves her grades and passes her tests. However, Eun-hee announces that she's getting married to Je-hyuk and Eun-joo doesn't want to lose him...",4.0901,/4roDAaF9Kpvd9ob6XLkoCRoDLkn.jpg,2018-07-26,An Affair: My Sister-in-law's Love,False,4.9,9
False,/3yCoZnY2nsd5F1YiocVB3pwT13a.jpg,[35],311639,it,Quel movimento che mi piace tanto,"Noblewoman Livia and her friend Marquis Cecco Ottobuoni take revenge against politician Fabrizio Siniscalchi, Livia's lover who dumped her for political reasons, by setting him up with a young prostitute Anna to cause a scandal.",0.8613,/8kpNiyN8S9cUEVxegG22WL7QQ9L.jpg,1976-01-05,That Movement Which I Love So Much,False,3.5,6
False,/59uIwf8BFxT0HWf6eaXodA7lBh6.jpg,[35],181051,cn,2013我愛HK恭囍發財,"Eric Tsang and stars are back with another entry into the ""I Love Hong Kong"" franchise: this Chinese New Year with a story that is set in the 1970s, a decade of economic growth and prosperity for Hong Kong and the citizens.",4.4193,/a6emOn6fOVjooTLB42ZvFsczVv.jpg,2013-02-07,I Love Hong Kong 2013,False,5.0,6
False,/pxjbTuHDgDz7CodjTeMIRIvDtm.jpg,"[35, 10749]",970308,nl,F*ck De Liefde 2,"In this romantic comedy, several friends, each dealing with unhappy love lives, turn to each other for help - but not always with the best results.",1.7154,/bN6d0Xy4r3TBvZnrSUYWIGSqzJ4.jpg,2022-05-20,F*ck Love Too,False,5.292,118
False,/iTgSdy5MHGYanEe9Y6EncUe96rb.jpg,"[35, 10749]",289153,fr,Tu veux… ou tu veux pas,"Lambert, a recovering sex addict, tries to redeem himself by becoming a marriage counsellor. He stays abstinent for several months, but his alluring assistant's unbridled sexuality tests his resolve.",5.2246,/AcYKnGq1TxNhoAVdr2ME9CzWyNp.jpg,2014-10-01,"Sex, Love & Therapy",False,5.438,299
False,/k7UUBxel4UA4yLI64RZxKpXKJu5.jpg,"[18, 35, 10749]",340819,ko,연애의 맛,"A young female urologist opens an office in the same building as a male obstetrician. Eventually, they become entangled in a romance that allows them to grow and heal together.",2.1084,/6QlrLcaGFXYzHqqFbsYxMLIMYhr.jpg,2015-05-07,Love Clinic,False,6.595,21
False,/uvl9fwC6ZZLl9rUIcshlor2JJXy.jpg,[35],450674,it,Storie d'amore con i crampi,"Loves and jealousies, abandonments and returns, of two couples on vacation in Africa.",2.3646,/sItUZh8pTkR6tsm5qhXXFYnSqSG.jpg,1995-01-01,Love Story With Cramps,False,2.833,3
False,/1fwJnJkscVItxwqoXrD9r1XLRQF.jpg,"[16, 35]",34935,ja,天地無用! in LOVE,"The demonic space criminal Kain has escaped from prison and destroyed the Galaxy Police headquarters. To ensure that the Jurai will not stop him, Kain travels back to 1970 to eliminate Tenchi's mother before he is even born. Now, Tenchi and the gang must travel to the past to stop him before he ceases to exist.",3.4836,/YR0MeIbbinhc0qLr2vg3Zmqbw6.jpg,1996-04-20,Tenchi Muyo! In Love,False,5.98,25
False,/fM8I1qJjys3xnvh1MAGenkA2mlu.jpg,[18],556024,ja,もっとしなやかにもっとしたたかに,"Yuichi prides himself on the fact that he is a family man but contrary to his conception of an ideal family life, at age 24, his wife has already run out on him. In utter confusion, he tries to reason out where he had gone amiss that such a thing should happen out of the clear blue sky. About this time, Yuichi helps Ayako, a young girl, embroiled in trouble. She returns Yuichi's kindness by making off with his precious camera. Then she returns and since his wife has washed her hands of him, he forces himself on Ayako who acts as if she had been waiting for him to enter her. Suddenly, Yuichi's wife returns...",2.0741,/ql5dU3Brs5xyFSx6QjDQWGeGX6b.jpg,1979-04-28,"Love Me Tenderly, Love Me Wildly",False,4.2,4
False,,[],307914,mr,इश्क वाला Love,A lawyer who doubles up as a musician is looking for the perfect girl for his music video. The one he finds turns out to be perfect in every way.,3.6069,/4SIjYM9DgxBzhUFRQLtiTzdSd8V.jpg,2014-10-10,Ishq Wala Love,False,7.0,2
False,,[99],746498,en,A Special Kind of Love,"A follow-up of A LOVE STORY OF TODAY, where actors and crew discuss GUESS WHO'S COMING TO DINNER.",1.6503,/giFwh3MqjhpuF3RDaM9ioMaOJea.jpg,2008-02-12,A Special Kind of Love,False,0.0,0
False,,[35],45601,de,Love Made Easy,"Pellini is too small, Mobo a paraplegic, Gilbert a klutz and Gus a loser. But they are about to put an end to this! Gus has fallen in love and his friends are willing to do anything to help him. However, the venture proves to be a lot harder than expected. Not only do they not have a clue about women, they soon find themselves dealing with strippers, babies, secret agents and the Mafia.",1.7824,/jYN2jIp5xkrsSlvdKvybmfX0JpG.jpg,2006-09-14,Love Made Easy,False,0.0,0
False,/n3mqsvKiqElRQ4KjDQ0NADQPVP5.jpg,"[14, 10749, 878]",1368535,zh,他年她日,"In a world split by a gravity wall where time moves differently, a woman from the Aurora Zone and a man from the Evergreen Zone fall in love, despite the impossible challenge that one day for her equals one year for him.",2.022,/7CSO29w9RYLY9R6TVLTkGy0oMIm.jpg,2025-09-26,Measure in Love,False,6.0,1
False,/s5TJ2SkHookM77fSk4BvY2yCN5r.jpg,"[10749, 16]",1445276,ja,たまらないのは恋なのか,"Misuzu was branded a delinquent when a small incident left him isolated. But one day, he sees the top student, Kitahara, get surrounded by bullies and decides to help him out. That sparked Kitahara's interest in the lonely boy, but Misuzu pushes Kitahara away. ""If you get involved with me, you'll get ostracized by everyone else too."" But it won't take long for Misuzu's resolve to falter...",3.976,/zESBv0bTqtb4ICJ9oYn2HFec8JV.jpg,2025-04-06,A Love Too Captivating,False,7.7,3
False,/wLQEXIpoPXNnd4NZf87quHxD493.jpg,"[10749, 35]",590053,cs,LOVEní,"35-year-old Eliska has a wedding and is waiting for her big moment. Instead of his ""yes"", the groom says ""no"" and runs away from the altar. Fortunately, overwhelmed Eliska has a great friend with a clear recipe for what needs to be done. She herself alternates boys as socks and therefore immediately bases her profile on a dating site. She doesn't like it very much, but she is middle-aged, she's single and she's afraid the train won't miss her. And she wants to take life more firmly in her hands. She therefore throws herself into a blind date and tries to find new love between a series of catastrophic meetings. At the same time, she has to move quickly and the only option is to live with her half-brother, a weirdo who grows bees on the roof and who does not want her at home.",4.5536,/1yKN8bbuLItX0Wo7MNhvCWx96gV.jpg,2019-03-21,LOVEhunt,False,4.0,7
False,/6pqJ5v7Q49aUZYtjnKqoJs2PTaf.jpg,[10749],1232221,ko,사위 사랑은 장모 4,"Joon-yeon and So-hyeon are living together with Joon-yeon's young and pretty mother-in-law for a while after his father-in-law remarries. One day, Joon-yeon is left home alone with his mother-in-law due to So-hyeon and her father-in-law's sudden business trip. The mother-in-law seduces her handsome son-in-law on a hot night. Unable to forget the sex he had with his mother-in-law, Joon-yeon even plans to have a threesome with his wife and his mother-in-law.",1.0275,/o3yMT5okmLA3x9rTe5tCrqke1oI.jpg,2023-12-26,Mother-in-law in Love With Son-in-law 4,False,4.0,1
False,/zmYsI8P1yAEroRHyQe2uOWOK9D.jpg,"[10749, 18]",52475,de,Goethe!,"After aspiring poet Johann Wolfgang von Goethe fails his law exams, he's sent to a sleepy provincial court to reform. Instead, he falls for Lotte, a young woman who is promised to another man.",5.169,/5oyq7zDxGjq5qUdxY9KL7RLSpXL.jpg,2010-10-14,Young Goethe in Love,False,6.0,61
False,/ermmIsg5AWlZOARCIxLfytlimKE.jpg,[18],622699,tr,Beni Sevenler Listesi,"Yılmaz is the dealer and close friends of famous filmmakers and actors. With the increasing drug operations in Istanbul, Yılmaz is getting paranoid about not being loved by them anymore. This paranoia makes him take bigger risks day by day and he will be destroyed by the desire for being loved.",3.2569,/qu9HX4HtcKFrjm1f7OjmAHY2Xvd.jpg,2022-02-25,The List of Those Who Love Me,False,6.2,4
False,/ltCFcHh3AenXnymZJY7V3WfiVoy.jpg,[53],27938,ja,ゼラチンシルバーＬＯＶＥ,The story of a photographer who becomes obsessed with a mysterious woman who lives in the apartment opposite his.,1.0461,/njy3ojx6iut3rNwcTVMAgU01yoB.jpg,2009-03-07,"Gelatin Silver, Love",False,6.5,4
False,/k2AiyyGru9uIECV4oeoAMzhGYhQ.jpg,"[35, 18, 10749]",180955,en,In Love with Alma Cogan,"The film revolves around, Norman, a world-weary manager of a pier theatre in a seaside resort. Norman has worked in the theatre for all of his life, but will not accept that the local council, which own the theatre are planning to install more commercial management in an attempt to boost audience numbers. As the story unfolds he realises it may be time to move on and put behind him the ghost of 50s & 60s singer Alma Cogan, who performed at the theatre many years ago. Sandra, his devoted long-suffering assistant and Norman decide to leave the theatre to fulfill her dream of being a professional singer and unexpectedly enjoying a late blossoming romance. From Wikipedia.",1.6746,/bNW8YRL3xJw2I4ALNcVnPS0IK6z.jpg,2011-10-04,In Love with Alma Cogan,False,7.0,2
False,/k2AiyyGru9uIECV4oeoAMzhGYhQ.jpg,"[35, 18, 10749]",180955,en,In Love with Alma Cogan,"The film revolves around, Norman, a world-weary manager of a pier theatre in a seaside resort. Norman has worked in the theatre for all of his life, but will not accept that the local council, which own the theatre are planning to install more commercial management in an attempt to boost audience numbers. As the story unfolds he realises it may be time to move on and put behind him the ghost of 50s & 60s singer Alma Cogan, who performed at the theatre many years ago. Sandra, his devoted long-suffering assistant and Norman decide to leave the theatre to fulfill her dream of being a professional singer and unexpectedly enjoying a late blossoming romance. From Wikipedia.",1.6746,/bNW8YRL3xJw2I4ALNcVnPS0IK6z.jpg,2011-10-04,In Love with Alma Cogan,False,7.0,2
False,/h0LwaJvaA3x2L2ffS0DOkUDG8R3.jpg,"[18, 10749]",1016075,es,Amar sin miedo,"A sexy romantic story about Josh Adams and his self-discovery in the city of Taxco, Mexico, as well as an intimate depiction of two men from different parts of the world that unexpectedly are drawn to one another. When Josh meets musician Leo, his life changes in this erotic, humane drama.",1.5393,/w2X6SBYFphUS986di7Ou8PgLgZN.jpg,2022-08-01,Love Without Fear,False,3.6,5
False,,"[18, 10749]",461908,cs,Tempo první lásky,"A simple love story takes place in a luxurious hotel in Karlovy Vary, the hero of which is a shy young man who works in the elevator. He catches a glimpse of an exotic beauty from South America and, with little knowledge of foreign languages, assumes that she also reciprocates his feelings...",0.4289,,1966-01-01,Rhythm of First Love,False,0.0,0
False,/ur8uFUIS1hRCZjn5ykDf7iDIiDV.jpg,"[16, 28, 12]",109080,ja,真救世主伝説 北斗の拳 ラオウ伝 殉愛の章,"A film adaptation of the Holy Emperor story arc, which primarily depicted the conflict between Kenshiro and Souther. New characters Reina, one of Raoh's army officers who falls in love with him, and her brother Soga, Raoh's advisor, play an important part with much of the plot involving Raoh's relationship with Reina as he conquers the land; most of this portion is new content exclusive to this film. The other side of the story is the retelling of Ken's attempt to save and protect the villagers from Souther's army with the help of Shū. There is also a small subplot of Bart returning to his home.",2.2569,/yZfAVFIlzA61dsHZx5cyUX9PzYX.jpg,2006-03-11,Fist of the North Star: The Legend of the True Savior: Legend of Raoh-Chapter of Death in Love,False,6.7,93
False,/x1fJYxso6TjaCC8OiVKf9WI8Jpv.jpg,[],711236,ja,モーニング娘。'14 コンサートツアー 2014秋 GIVE ME MORE LOVE ～道重さゆみ卒業記念スペシャル～,Morning Musume.'14's Michishige Sayumi's Graduation Concert held at Yokohama Arena.,0.0495,/hWWl6qMCA0MZRQmXFoHIrRVqFbb.jpg,2014-11-26,Morning Musume.'14 2014 Autumn GIVE ME MORE LOVE ~Michishige Sayumi Sotsugyou Kinen Special~,True,0.0,0
False,,"[18, 10751]",737572,sq,Dashuria e Bjeshkëve të Nemuna 2,The sequel to The Love in the Damned Mountain (1997).,0.6915,/6VH9O5p8OYvMlKZoZECLVmBKPtV.jpg,2013-05-08,The Love in Damned Mountain 2,False,0.0,0
False,/5H5i6SWjsqAOgJ8kmeaWTwmF5ZP.jpg,[10749],317904,ml,To നൂറാ with Love,To Noora with Love is a 2014 Malayalam film directed by Babu Narayanan and produced by Mohammed Ansar under the banner of Don Bros.,5.0662,/rhAMAv92YV2e35GfHyyZui4hmkm.jpg,2014-05-01,To Noora with Love,False,4.8,3
False,,[],1147772,cn,奪命情人,,1.5608,/4WfBM3iPgrUIdFfWFMAS6oWsJUq.jpg,1989-03-12,Deadly Lovers,False,0.0,0
False,/70O27hFWjJMVIuaWtE2XOoqiC1R.jpg,"[10749, 18]",2574,fr,Les Amants,"A shallow, provincial wife finds her relationship with her preoccupied husband strained by romantic notions, leading her further towards Paris and the country wilderness.",5.1638,/5WxZp3XpCnK1EQ6D8XASbpCkrzO.jpg,1958-11-05,The Lovers,False,6.6,131
False,/cjm2cwsy4XjzLX0Mt7NqQnKFJt7.jpg,"[18, 10749]",1019140,ja,Lost Love,"Shimamura is a young man whose family went broke and lost their house. One day, as he returns to his former house to get a camellia blooming from the garden, he sees a beautiful schoolgirl who lives there. After they coincidentally meet again they fall for each other, but she is already engaged.",4.7764,/ryTiMs1UpkXPcQ1sbTLS9eU8EQn.jpg,1967-09-23,Lost Love,False,7.0,1
False,/lbSmSOvCPTZVLMFUonbsyagpNQ9.jpg,[18],1088851,es,Los Pequeños Amores,"Teresa changes her vacation plans to spend the summer with Ani, her mother. Living together day and night after so many years is not easy for either of them. Accustomed to living alone, it is difficult for them to agree on even the small things of daily life. However, the forced coexistence will also bring revealing moments for both.",4.3905,/FtUzjC3mKXVeRAkd08YKJ8OwC7.jpg,2024-03-08,Little Loves,False,7.0,11
False,/eH9vc2BbfmoXHVsTDDpHw4glZM1.jpg,"[35, 18, 10749]",1254091,is,Einskonar Ást,"When Emilý, a twenty-five year old content creator, learns that her long-distance girlfriend wants to move to Iceland and make their open relationship exclusive, she must face her anxieties about the future. All the while trying to support her teenaged co-worker and battle financial difficulties.",5.5671,/d2Dgy8xzgZuRkpCQ9qxkUdhYyN1.jpg,2024-04-19,Skinny Love,False,7.0,1
False,/yshotagFpG4Eebnec8tF6EGHeLq.jpg,"[18, 36]",284552,cn,慈禧秘密生活,"The story of an innocent girl who is destined to become one of the emperor´s concubines. Initially she suffers from a loss of innocence and the intrigues of the other concubines but over the course of time she becomes less and less scrupulous and finally is impregnated by the emperor and thus becomes his wife - the empress of China. However, her ""career"" has corrupted her once innocent soul and so, after the emperor dies she rules the land with terror.",4.2739,/aBMD9XUaerpZxJDBnHEJ1Qev0tj.jpg,1995-03-17,Lover of the Last Empress,False,5.731,26
False,/1fysS3CL0heKeoDM61YlRbxexvv.jpg,"[16, 18, 10749, 10402]",383527,ja,愛物語 9 Love Stories,"An OVA based on the work of Kawaguchi Kaiji consisting of nine independent stories, each animated by a different director. With Beatles music involved, somewhere.",2.4976,/khOojLrQEKZsSi7AU07cIZf8JTZ.jpg,1993-04-02,Kawaguchi Kaiji's 9 Love Stories,False,5.0,4
False,/dmkMYCno4vgLvkfh32ekN9uXvkO.jpg,"[10749, 35]",631909,nl,F*ck de Liefde,"F*ck de Liefde is a romantic comedy ""with a bite"" in which three crazy love stories come together. Lisa is divorcing Jack and is at the end of her wits. After a few attempts by Jack to get her back, Lisa's friends decide to take her on a trip to Curaçao. The first days on the sunny island are rough for Lisa, until she meets the charming world traveler Jim. The fickle Jack, in turn, plunges deep into the bachelor life and ends up in bed with the seductive Cindy. Bo, Cindy's sister, has been married to Said for 10 years. Said has lost his job, but keeps this secret from his wife, who becomes increasingly suspicious because of his mysterious behavior. Bo, on the other hand, is making a career and starting to spend more and more time with her attractive boss ... Who survives love?",1.0844,/vTb6EmyAU762pvnezLJ5ZHUA0sN.jpg,2019-10-03,F*ck Love,False,5.0,28
False,/sDepk0YIXeQrxais4Xv4UtZhhsn.jpg,"[35, 878]",872666,ro,"Zăpadă, Ceai și Dragoste","The story of three friends who, through a less happy situation, end up in prison. There they plan their escape and with the help of a local mobster they manage to escape only to prepare for the next robbery. Too a strange potion with really strange consequences will fall into their hands.",1.7666,/saJfcU0g2uRQ1bS4VNI8vYOf13p.jpg,2021-09-10,"Snow, Tea and Love",False,6.833,16
False,,[],671942,ja,舞台「DIABOLIK LOVERS」,live action Diabolik Lovers,0.2568,/sXIswtCZh0plN4rg9XzCrV0ZAsU.jpg,2016-02-24,DIABOLIK LOVERS: The Stage,False,0.0,0
False,/4COuLuRV17cBCwmzYo2yQiLH01P.jpg,[18],412120,ja,湯を沸かすほどの熱い愛,"A strict, but caring mother has an awakening when she is told she has cancer and it is terminal. She has a few months. She needs to complete her tasks in that short time frame.",2.1697,/eQPZQMBlwSZwJ5d3T21KhcWBjrQ.jpg,2016-10-29,Her Love Boils Bathwater,False,7.351,57
False,,[35],524506,ru,Love – Сервис,"The car thief Boris, his longtime acquaintance Ivan, offers an easy job in the marriage agency ""Love-service"", which is officially engaged in the selection of suitors for every taste for single women with broken hearts, but in fact it is a well-planned scam.",3.2368,/wSEg3YL08B6VPi4p23DWE910ldV.jpg,2003-01-01,Love-Service,False,0.0,0
False,/ka4zplxny8ethvrAxNFKFrzlRIj.jpg,"[28, 14, 12]",1269732,zh,神雕侠侣：问世间,"Yang Guo, orphaned and wandering since childhood, became a disciple of Guo Jing but faced bullying in the Quanzhen Sect due to his mysterious background. He eventually left to study martial arts under Xiao Longnv. Meanwhile, King Jinlun and rogue disciple Li Mochou sought to seize martial arts secrets and strategic maps. Caught in the conflicts of the martial world, Yang Guo and Xiao Longnv faced numerous challenges, and their bond deepened into a bittersweet love.",3.258,/baRk5YLkKKYrnfcVjpJ5iEUC0zj.jpg,2025-01-22,The Legend of Condor Hero: What is Love,False,6.6,19
False,,"[35, 16, 878]",889386,ja,ウルトラマンM78劇場 LOVE & PEACE,"Ultraman M78 Theater Love & Peace is a 1999 anime film, featured as a double bill for Ultraman Tiga, Ultraman Dyna, & Ultraman Gaia: The Decisive Battle in Hyperspace.  Set in an alternate chibi-fied version Nebula M78, where Ultramen, kaijus, chojus, aliens and robots co-exists peacefully, the entire OVA consists mostly of short gags and animated clips.",0.2312,/8gp89PHyyll8WqA0ib6HXideK8r.jpg,1999-03-06,Ultraman M78 Theater Love & Peace,False,10.0,1
False,/2wVVnsM6v5L3olvZSndnd9TBPwx.jpg,"[18, 10749, 10770]",531740,fr,Juste un peu d'@mour,The highs and lows of different pairs show that in the end only one thing counts: love.,2.0453,/zCorIKUpcrFkLiQenxarCU3Q1xj.jpg,2009-06-01,Just a bit of Love,False,2.3,3
False,/iXWYGGvuPCRuvBAUils2YetytmJ.jpg,"[18, 10749]",1305575,kn,Love...ಲಿ,"An orphan grows up to become a gangster who finds love. However, he faces a critical situation where he risks losing everything.",3.2984,/hSWOvggVbTpkYSzolnx2ns4Efoj.jpg,2024-06-14,Love Li,False,6.0,1
False,/aL8N2RhEZIMFiikXsrBiNxKMHHS.jpg,[35],738231,fr,Parents d'élèves,"Thirty-year old adulteen Vincent babysits animals and children for a living, and his latest job is 9-year old Bart, who just moved into the building with his overworked and single mom.  At his new school, Bart is anxious to develop a cool reputation, so when everyone assumes that laid back, eccentric Vincent is his dad, he begs him to play along, especially when his “dad’s” fun, immature behavior delights all the kids in his class!  Initially reluctant, Vincent changes his mind after falling in love with his “son’s” attractive young teacher. And in order to spend as much time with her as possible, he does his best to make sense of the mysterious codes and expectations of his weird new tribe: the Parent-Teacher Association.  But Vincent soon faces a bigger issue: How to backtrack on the huge “tiny little lie” he’s gotten himself into.",2.2564,/xl3VW6rvbSBKAVVSqNP8xivBlEu.jpg,2020-10-07,The ABCs of Love,False,6.3,176
False,,[18],793605,ko,애인공유,"The story of a 10-year-old married couple who live their normal daily lives when one day, the loving husband went to work and the wife finds a bill while cleaning up the house. It's an officetel management notice. The wife suddenly gets suspicious and goes to the officetel. When she checked the address and ring the bell, the wife felt betrayed when she heard the voice of an unknown woman from the intercom and her husband's voice coming from afar.",2.0909,/msMuXuz6LfWA2WDKm9aDbD4r4UX.jpg,2020-11-16,Lover Sharing,False,4.5,2
False,/5nyXTZ1upvFdFmM6LVvHBTqTdr1.jpg,"[18, 36, 10749]",678856,tr,مست عشق,"Story of Rumi, his friendship with Shams Tabrizi, the love he had for him and the great influence of Shams over him in his life, his poetry and his love for God.",2.9784,/kFz3NdX7zJoBRlSOEGP2eRea0rD.jpg,2024-04-24,Intoxicated by Love,False,7.2,4
False,/q6YMmRhHYF3DI9aB8c7LaU6It2o.jpg,[10402],1365474,ja,Aqours Finale LoveLive! ～永久stage～,Aqours Finale LoveLive! ~Eikyuu stage~ (Aqours Finale LoveLive! ～永久stage～) is Aqours' final one-man live concert that will take place in 2025.,1.659,/vVGmWuysQpNTD4xKwpGgo41oK4g.jpg,2025-06-22,Love Live! Sunshine!! Aqours Finale LoveLive! ~Eikyuu stage~,False,0.0,0
False,/uLncvZmXnAUcJJbpAgRod2PN4HU.jpg,[35],173133,cn,公子多情,"A delightful comedy about three illegal immigrants from China, one of whom (Chow) gets roped into a gentleman-training course - taught by Mui - in order to take revenge on some bitchy beauties who jilted a nasty fellow. Kinda like a gender-reversed My Fair Lady.",1.5566,/y2pAzFebcvBha7K2uUl9gNO7V8o.jpg,1988-07-30,The Greatest Lover,False,4.6,7
False,/mjSypIJlFYrxUZJNllPZ2edSs0c.jpg,"[35, 18]",613090,es,Vivir dos veces,A retired academic teacher tries to find the love of his youth after being diagnosed with Alzheimer's.,5.7618,/AhxpEQ0C1UGqMWHBucw0Fj7S3mD.jpg,2019-09-06,"Live Twice, Love Once",False,7.5,350
